索引,地区,日期,新增确诊,新增死亡
145926,泰国,2020/03/29,143,1
145927,泰国,2020/03/30,136,2
145928,泰国,2020/03/31,127,1
145929,泰国,2020/04/01,120,2
145930,泰国,2020/04/02,104,3
145931,泰国,2020/04/03,103,4
145932,泰国,2020/04/04,89,1
145933,泰国,2020/04/05,102,3
145934,泰国,2020/04/06,51,3
145935,泰国,2020/04/07,38,1
145936,泰国,2020/04/08,111,3
145937,泰国,2020/04/09,54,2
145938,泰国,2020/04/10,50,1
145939,泰国,2020/04/11,45,2
145940,泰国,2020/04/12,33,3
145941,泰国,2020/04/13,28,2
145942,泰国,2020/04/14,34,1
145943,泰国,2020/04/15,30,2
145944,泰国,2020/04/16,29,3
145945,泰国,2020/04/17,28,1
145946,泰国,2020/04/18,33,0
145947,泰国,2020/04/19,32,0
145948,泰国,2020/04/20,27,0
145949,泰国,2020/04/21,19,1
145950,泰国,2020/04/22,15,1
145951,泰国,2020/04/23,13,1
145952,泰国,2020/04/24,15,0
145953,泰国,2020/04/25,53,1
145954,泰国,2020/04/26,15,0
145955,泰国,2020/04/27,9,1
145956,泰国,2020/04/28,7,2
145957,泰国,2020/04/29,9,0
145958,泰国,2020/04/30,7,0
145959,泰国,2020/05/01,6,0
145960,泰国,2020/05/02,6,0
145961,泰国,2020/05/03,3,0
145962,泰国,2020/05/04,18,0
145963,泰国,2020/05/05,1,0
145964,泰国,2020/05/06,1,1
145965,泰国,2020/05/07,3,0
145966,泰国,2020/05/08,8,0
145967,泰国,2020/05/09,4,1
145968,泰国,2020/05/10,5,0
145969,泰国,2020/05/11,6,0
145970,泰国,2020/05/12,2,0
145971,泰国,2020/05/13,0,0
145972,泰国,2020/05/14,1,0
145973,泰国,2020/05/15,7,0
145974,泰国,2020/05/16,0,0
145975,泰国,2020/05/17,3,0
145976,泰国,2020/05/18,3,0
145977,泰国,2020/05/19,2,0
145978,泰国,2020/05/20,1,0
145979,泰国,2020/05/21,3,0
145980,泰国,2020/05/22,0,0
145981,泰国,2020/05/23,3,0
145982,泰国,2020/05/24,0,0
145983,泰国,2020/05/25,2,1
145984,泰国,2020/05/26,3,0
145985,泰国,2020/05/27,9,0
145986,泰国,2020/05/28,11,0
145987,泰国,2020/05/29,11,0
145988,泰国,2020/05/30,1,0
145989,泰国,2020/05/31,4,0
145990,泰国,2020/06/01,1,0
145991,泰国,2020/06/02,1,1
145992,泰国,2020/06/03,1,0
145993,泰国,2020/06/04,17,0
145994,泰国,2020/06/05,1,0
145995,泰国,2020/06/06,2,0
145996,泰国,2020/06/07,8,0
145997,泰国,2020/06/08,7,0
145998,泰国,2020/06/09,2,0
145999,泰国,2020/06/10,4,0
146000,泰国,2020/06/11,0,0
146001,泰国,2020/06/12,4,0
146002,泰国,2020/06/13,5,0
146003,泰国,2020/06/14,1,0
146004,泰国,2020/06/15,0,0
146005,泰国,2020/06/16,0,0
146006,泰国,2020/06/17,0,0
146007,泰国,2020/06/18,6,0
146008,泰国,2020/06/19,5,0
146009,泰国,2020/06/20,1,0
146010,泰国,2020/06/21,1,0
146011,泰国,2020/06/22,3,0
146012,泰国,2020/06/23,5,0
146013,泰国,2020/06/24,1,0
146014,泰国,2020/06/25,1,0
146015,泰国,2020/06/26,4,0
146016,泰国,2020/06/27,0,0
146017,泰国,2020/06/28,0,0
146018,泰国,2020/06/29,7,0
146019,泰国,2020/06/30,2,0
146020,泰国,2020/07/01,2,0
146021,泰国,2020/07/02,6,0
146022,泰国,2020/07/03,1,0
146023,泰国,2020/07/04,5,0
146024,泰国,2020/07/05,5,0
146025,泰国,2020/07/06,5,0
146026,泰国,2020/07/07,0,0
146027,泰国,2020/07/08,2,0
146028,泰国,2020/07/09,5,0
146029,泰国,2020/07/10,0,0
146030,泰国,2020/07/11,14,0
146031,泰国,2020/07/12,1,0
146032,泰国,2020/07/13,3,0
146033,泰国,2020/07/14,7,0
146034,泰国,2020/07/15,5,0
146035,泰国,2020/07/16,4,0
146036,泰国,2020/07/17,3,0
146037,泰国,2020/07/18,7,0
146038,泰国,2020/07/19,3,0
146039,泰国,2020/07/20,1,0
146040,泰国,2020/07/21,5,0
146041,泰国,2020/07/22,-18,0
146042,泰国,2020/07/23,32,0
146043,泰国,2020/07/24,10,0
146044,泰国,2020/07/25,3,0
146045,泰国,2020/07/26,9,0
146046,泰国,2020/07/27,4,0
146047,泰国,2020/07/28,2,0
146048,泰国,2020/07/29,1,0
146049,泰国,2020/07/30,6,0
146050,泰国,2020/07/31,6,0
146051,泰国,2020/08/01,2,0
146052,泰国,2020/08/02,5,0
146053,泰国,2020/08/03,3,0
146054,泰国,2020/08/04,1,0
146055,泰国,2020/08/05,7,0
146056,泰国,2020/08/06,2,0
146057,泰国,2020/08/07,15,0
146058,泰国,2020/08/08,3,0
146059,泰国,2020/08/09,3,0
146060,泰国,2020/08/10,0,0
146061,泰国,2020/08/11,0,0
146062,泰国,2020/08/12,5,0
146063,泰国,2020/08/13,3,0
146064,泰国,2020/08/14,17,0
146065,泰国,2020/08/15,0,0
146066,泰国,2020/08/16,1,0
146067,泰国,2020/08/17,1,0
146068,泰国,2020/08/18,3,0
146069,泰国,2020/08/19,1,0
146070,泰国,2020/08/20,7,0
146071,泰国,2020/08/21,1,0
146072,泰国,2020/08/22,0,0
146073,泰国,2020/08/23,5,0
146074,泰国,2020/08/24,2,0
146075,泰国,2020/08/25,5,0
146076,泰国,2020/08/26,1,0
146077,泰国,2020/08/27,1,0
146078,泰国,2020/08/28,6,0
146079,泰国,2020/08/29,1,0
146080,泰国,2020/08/30,0,0
146621,东帝汶,2020/03/22,1,
146622,东帝汶,2020/03/23,0,
146623,东帝汶,2020/03/24,0,
146624,东帝汶,2020/03/25,0,
146625,东帝汶,2020/03/26,0,
146626,东帝汶,2020/03/27,0,
146627,东帝汶,2020/03/28,0,
146628,东帝汶,2020/03/29,0,
146629,东帝汶,2020/03/30,0,
146630,东帝汶,2020/03/31,0,
146631,东帝汶,2020/04/01,0,
146632,东帝汶,2020/04/02,0,
146633,东帝汶,2020/04/03,0,
146634,东帝汶,2020/04/04,0,
146635,东帝汶,2020/04/05,0,
146636,东帝汶,2020/04/06,0,
146637,东帝汶,2020/04/07,0,
146638,东帝汶,2020/04/08,0,
146639,东帝汶,2020/04/09,0,
146640,东帝汶,2020/04/10,1,
146641,东帝汶,2020/04/11,0,
146642,东帝汶,2020/04/12,0,
146643,东帝汶,2020/04/13,2,
146644,东帝汶,2020/04/14,2,
146645,东帝汶,2020/04/15,2,
146646,东帝汶,2020/04/16,10,
146647,东帝汶,2020/04/17,0,
146648,东帝汶,2020/04/18,0,
146649,东帝汶,2020/04/19,1,
146650,东帝汶,2020/04/20,3,
146651,东帝汶,2020/04/21,1,
146652,东帝汶,2020/04/22,0,
146653,东帝汶,2020/04/23,0,
146654,东帝汶,2020/04/24,1,
146655,东帝汶,2020/04/25,0,
146656,东帝汶,2020/04/26,0,
146657,东帝汶,2020/04/27,0,
146658,东帝汶,2020/04/28,0,
146659,东帝汶,2020/04/29,0,
146660,东帝汶,2020/04/30,0,
146661,东帝汶,2020/05/01,0,
146662,东帝汶,2020/05/02,0,
146663,东帝汶,2020/05/03,0,
146664,东帝汶,2020/05/04,0,
146665,东帝汶,2020/05/05,0,
146666,东帝汶,2020/05/06,0,
146667,东帝汶,2020/05/07,0,
146668,东帝汶,2020/05/08,0,
146669,东帝汶,2020/05/09,0,
146670,东帝汶,2020/05/10,0,
146671,东帝汶,2020/05/11,0,
146672,东帝汶,2020/05/12,0,
146673,东帝汶,2020/05/13,0,
146674,东帝汶,2020/05/14,0,
146675,东帝汶,2020/05/15,0,
146676,东帝汶,2020/05/16,0,
146677,东帝汶,2020/05/17,0,
146678,东帝汶,2020/05/18,0,
146679,东帝汶,2020/05/19,0,
146680,东帝汶,2020/05/20,0,
146681,东帝汶,2020/05/21,0,
146682,东帝汶,2020/05/22,0,
146683,东帝汶,2020/05/23,0,
146684,东帝汶,2020/05/24,0,
146685,东帝汶,2020/05/25,0,
146686,东帝汶,2020/05/26,0,
146687,东帝汶,2020/05/27,0,
146688,东帝汶,2020/05/28,0,
146689,东帝汶,2020/05/29,0,
146690,东帝汶,2020/05/30,0,
146691,东帝汶,2020/05/31,0,
146692,东帝汶,2020/06/01,0,
146693,东帝汶,2020/06/02,0,
146694,东帝汶,2020/06/03,0,
146695,东帝汶,2020/06/04,0,
146696,东帝汶,2020/06/05,0,
146697,东帝汶,2020/06/06,0,
146698,东帝汶,2020/06/07,0,
146699,东帝汶,2020/06/08,0,
146700,东帝汶,2020/06/09,0,
146701,东帝汶,2020/06/10,0,
146702,东帝汶,2020/06/11,0,
146703,东帝汶,2020/06/12,0,
146704,东帝汶,2020/06/13,0,
146705,东帝汶,2020/06/14,0,
146706,东帝汶,2020/06/15,0,
146707,东帝汶,2020/06/16,0,
146708,东帝汶,2020/06/17,0,
146709,东帝汶,2020/06/18,0,
146710,东帝汶,2020/06/19,0,
146711,东帝汶,2020/06/20,0,
146712,东帝汶,2020/06/21,0,
146713,东帝汶,2020/06/22,0,
146714,东帝汶,2020/06/23,0,
146715,东帝汶,2020/06/24,0,
146716,东帝汶,2020/06/25,0,
146717,东帝汶,2020/06/26,0,
146718,东帝汶,2020/06/27,0,
146719,东帝汶,2020/06/28,0,
146720,东帝汶,2020/06/29,0,
146721,东帝汶,2020/06/30,0,
146722,东帝汶,2020/07/01,0,
146723,东帝汶,2020/07/02,0,
146724,东帝汶,2020/07/03,0,
146725,东帝汶,2020/07/04,0,
146726,东帝汶,2020/07/05,0,
146727,东帝汶,2020/07/06,0,
146728,东帝汶,2020/07/07,0,
146729,东帝汶,2020/07/08,0,
146730,东帝汶,2020/07/09,0,
146731,东帝汶,2020/07/10,0,
146732,东帝汶,2020/07/11,0,
146733,东帝汶,2020/07/12,0,
146734,东帝汶,2020/07/13,0,
146735,东帝汶,2020/07/14,0,
146736,东帝汶,2020/07/15,0,
146737,东帝汶,2020/07/16,0,
146738,东帝汶,2020/07/17,0,
146739,东帝汶,2020/07/18,0,
146740,东帝汶,2020/07/19,0,
146741,东帝汶,2020/07/20,0,
146742,东帝汶,2020/07/21,0,
146743,东帝汶,2020/07/22,0,
146744,东帝汶,2020/07/23,0,
146745,东帝汶,2020/07/24,0,
146746,东帝汶,2020/07/25,0,
146747,东帝汶,2020/07/26,0,
146748,东帝汶,2020/07/27,0,
146749,东帝汶,2020/07/28,0,
146750,东帝汶,2020/07/29,0,
146751,东帝汶,2020/07/30,0,
146752,东帝汶,2020/07/31,0,
146753,东帝汶,2020/08/01,0,
146754,东帝汶,2020/08/02,0,
146755,东帝汶,2020/08/03,0,
146756,东帝汶,2020/08/04,1,
146757,东帝汶,2020/08/05,0,
146758,东帝汶,2020/08/06,0,
146759,东帝汶,2020/08/07,0,
146760,东帝汶,2020/08/08,0,
146761,东帝汶,2020/08/09,0,
146762,东帝汶,2020/08/10,0,
146763,东帝汶,2020/08/11,0,
146764,东帝汶,2020/08/12,0,
146765,东帝汶,2020/08/13,0,
146766,东帝汶,2020/08/14,0,
146767,东帝汶,2020/08/15,0,
146768,东帝汶,2020/08/16,0,
146769,东帝汶,2020/08/17,0,
146770,东帝汶,2020/08/18,0,
146771,东帝汶,2020/08/19,0,
146772,东帝汶,2020/08/20,0,
146773,东帝汶,2020/08/21,0,
146774,东帝汶,2020/08/22,1,
146775,东帝汶,2020/08/23,0,
146776,东帝汶,2020/08/24,0,
146777,东帝汶,2020/08/25,0,
146778,东帝汶,2020/08/26,0,
146779,东帝汶,2020/08/27,1,
146780,东帝汶,2020/08/28,0,
146781,东帝汶,2020/08/29,0,
146782,东帝汶,2020/08/30,0,
147323,多哥,2020/03/04,,
147324,多哥,2020/03/05,,
147325,多哥,2020/03/06,1,
147326,多哥,2020/03/07,0,
147327,多哥,2020/03/08,0,
147328,多哥,2020/03/09,0,
147329,多哥,2020/03/10,0,
147330,多哥,2020/03/11,0,
147331,多哥,2020/03/12,0,
147332,多哥,2020/03/13,0,
147333,多哥,2020/03/14,0,
147334,多哥,2020/03/15,0,
147335,多哥,2020/03/16,0,
147336,多哥,2020/03/17,0,
147337,多哥,2020/03/18,0,
147338,多哥,2020/03/19,0,
147339,多哥,2020/03/20,8,
147340,多哥,2020/03/21,7,
147341,多哥,2020/03/22,0,
147342,多哥,2020/03/23,2,
147343,多哥,2020/03/24,2,
147344,多哥,2020/03/25,3,
147345,多哥,2020/03/26,0,
147346,多哥,2020/03/27,2,1
147347,多哥,2020/03/28,0,0
147348,多哥,2020/03/29,0,0
147349,多哥,2020/03/30,5,0
147350,多哥,2020/03/31,4,0
147351,多哥,2020/04/01,2,1
147352,多哥,2020/04/02,3,0
147353,多哥,2020/04/03,1,1
147354,多哥,2020/04/04,1,0
147355,多哥,2020/04/05,3,0
147356,多哥,2020/04/06,14,0
147357,多哥,2020/04/07,7,0
147358,多哥,2020/04/08,5,0
147359,多哥,2020/04/09,3,0
147360,多哥,2020/04/10,3,0
147361,多哥,2020/04/11,0,0
147362,多哥,2020/04/12,0,0
147363,多哥,2020/04/13,1,0
147364,多哥,2020/04/14,0,0
147365,多哥,2020/04/15,4,0
147366,多哥,2020/04/16,0,2
147367,多哥,2020/04/17,2,0
147368,多哥,2020/04/18,1,0
147369,多哥,2020/04/19,0,0
147370,多哥,2020/04/20,0,1
147371,多哥,2020/04/21,2,0
147372,多哥,2020/04/22,2,0
147373,多哥,2020/04/23,0,0
147374,多哥,2020/04/24,2,0
147375,多哥,2020/04/25,6,0
147376,多哥,2020/04/26,2,0
147377,多哥,2020/04/27,0,0
147378,多哥,2020/04/28,1,0
147379,多哥,2020/04/29,10,1
147380,多哥,2020/04/30,7,2
147381,多哥,2020/05/01,7,0
147382,多哥,2020/05/02,0,0
147383,多哥,2020/05/03,1,0
147384,多哥,2020/05/04,2,0
147385,多哥,2020/05/05,2,0
147386,多哥,2020/05/06,0,0
147387,多哥,2020/05/07,7,0
147388,多哥,2020/05/08,10,1
147389,多哥,2020/05/09,8,0
147390,多哥,2020/05/10,21,1
147391,多哥,2020/05/11,7,0
147392,多哥,2020/05/12,18,0
147393,多哥,2020/05/13,20,0
147394,多哥,2020/05/14,19,0
147395,多哥,2020/05/15,25,0
147396,多哥,2020/05/16,35,0
147397,多哥,2020/05/17,3,0
147398,多哥,2020/05/18,29,1
147399,多哥,2020/05/19,8,0
147400,多哥,2020/05/20,2,0
147401,多哥,2020/05/21,14,0
147402,多哥,2020/05/22,9,0
147403,多哥,2020/05/23,10,0
147404,多哥,2020/05/24,8,0
147405,多哥,2020/05/25,5,1
147406,多哥,2020/05/26,5,0
147407,多哥,2020/05/27,4,0
147408,多哥,2020/05/28,27,0
147409,多哥,2020/05/29,6,0
147410,多哥,2020/05/30,5,0
147411,多哥,2020/05/31,9,0
147412,多哥,2020/06/01,1,0
147413,多哥,2020/06/02,2,0
147414,多哥,2020/06/03,7,0
147415,多哥,2020/06/04,13,0
147416,多哥,2020/06/05,20,0
147417,多哥,2020/06/06,2,0
147418,多哥,2020/06/07,8,0
147419,多哥,2020/06/08,2,0
147420,多哥,2020/06/09,4,0
147421,多哥,2020/06/10,21,0
147422,多哥,2020/06/11,2,0
147423,多哥,2020/06/12,1,0
147424,多哥,2020/06/13,5,0
147425,多哥,2020/06/14,0,0
147426,多哥,2020/06/15,1,0
147427,多哥,2020/06/16,6,0
147428,多哥,2020/06/17,7,0
147429,多哥,2020/06/18,3,0
147430,多哥,2020/06/19,8,0
147431,多哥,2020/06/20,6,0
147432,多哥,2020/06/21,8,0
147433,多哥,2020/06/22,0,0
147434,多哥,2020/06/23,7,0
147435,多哥,2020/06/24,7,1
147436,多哥,2020/06/25,5,0
147437,多哥,2020/06/26,3,0
147438,多哥,2020/06/27,24,0
147439,多哥,2020/06/28,27,0
147440,多哥,2020/06/29,1,0
147441,多哥,2020/06/30,7,0
147442,多哥,2020/07/01,11,0
147443,多哥,2020/07/02,6,0
147444,多哥,2020/07/03,4,0
147445,多哥,2020/07/04,5,1
147446,多哥,2020/07/05,4,0
147447,多哥,2020/07/06,0,0
147448,多哥,2020/07/07,9,0
147449,多哥,2020/07/08,6,0
147450,多哥,2020/07/09,9,0
147451,多哥,2020/07/10,6,0
147452,多哥,2020/07/11,0,0
147453,多哥,2020/07/12,10,0
147454,多哥,2020/07/13,1,0
147455,多哥,2020/07/14,10,0
147456,多哥,2020/07/15,9,0
147457,多哥,2020/07/16,9,0
147458,多哥,2020/07/17,17,0
147459,多哥,2020/07/18,8,0
147460,多哥,2020/07/19,4,0
147461,多哥,2020/07/20,5,0
147462,多哥,2020/07/21,7,0
147463,多哥,2020/07/22,16,1
147464,多哥,2020/07/23,22,0
147465,多哥,2020/07/24,11,1
147466,多哥,2020/07/25,14,0
147467,多哥,2020/07/26,15,1
147468,多哥,2020/07/27,6,0
147469,多哥,2020/07/28,22,0
147470,多哥,2020/07/29,0,0
147471,多哥,2020/07/30,12,0
147472,多哥,2020/07/31,33,1
147473,多哥,2020/08/01,17,0
147474,多哥,2020/08/02,3,0
147475,多哥,2020/08/03,15,0
147476,多哥,2020/08/04,12,0
147477,多哥,2020/08/05,13,2
147478,多哥,2020/08/06,11,1
147479,多哥,2020/08/07,16,0
147480,多哥,2020/08/08,18,1
147481,多哥,2020/08/09,14,0
147482,多哥,2020/08/10,7,2
147483,多哥,2020/08/11,3,1
147484,多哥,2020/08/12,22,0
147485,多哥,2020/08/13,12,0
147486,多哥,2020/08/14,20,0
147487,多哥,2020/08/15,6,1
147488,多哥,2020/08/16,17,0
147489,多哥,2020/08/17,7,0
147490,多哥,2020/08/18,19,0
147491,多哥,2020/08/19,17,0
147492,多哥,2020/08/20,22,0
147493,多哥,2020/08/21,27,0
147494,多哥,2020/08/22,36,0
147495,多哥,2020/08/23,2,0
147496,多哥,2020/08/24,18,0
147497,多哥,2020/08/25,14,0
147498,多哥,2020/08/26,17,0
147499,多哥,2020/08/27,0,0
147500,多哥,2020/08/28,39,0
147501,多哥,2020/08/29,25,0
147502,多哥,2020/08/30,6,0
148465,特立尼达和多巴哥,2020/03/14,2,
148466,特立尼达和多巴哥,2020/03/15,0,
148467,特立尼达和多巴哥,2020/03/16,2,
148468,特立尼达和多巴哥,2020/03/17,1,
148469,特立尼达和多巴哥,2020/03/18,2,
148470,特立尼达和多巴哥,2020/03/19,2,
148471,特立尼达和多巴哥,2020/03/20,0,
148472,特立尼达和多巴哥,2020/03/21,40,
148473,特立尼达和多巴哥,2020/03/22,1,
148474,特立尼达和多巴哥,2020/03/23,1,
148475,特立尼达和多巴哥,2020/03/24,6,
148476,特立尼达和多巴哥,2020/03/25,3,1
148477,特立尼达和多巴哥,2020/03/26,5,0
148478,特立尼达和多巴哥,2020/03/27,1,1
148479,特立尼达和多巴哥,2020/03/28,8,1
148480,特立尼达和多巴哥,2020/03/29,4,0
148481,特立尼达和多巴哥,2020/03/30,4,0
148482,特立尼达和多巴哥,2020/03/31,5,0
148483,特立尼达和多巴哥,2020/04/01,3,2
148484,特立尼达和多巴哥,2020/04/02,4,0
148485,特立尼达和多巴哥,2020/04/03,4,1
148486,特立尼达和多巴哥,2020/04/04,5,0
148487,特立尼达和多巴哥,2020/04/05,1,1
148488,特立尼达和多巴哥,2020/04/06,1,1
148489,特立尼达和多巴哥,2020/04/07,2,0
148490,特立尼达和多巴哥,2020/04/08,0,0
148491,特立尼达和多巴哥,2020/04/09,2,0
148492,特立尼达和多巴哥,2020/04/10,0,0
148493,特立尼达和多巴哥,2020/04/11,3,0
148494,特立尼达和多巴哥,2020/04/12,1,0
148495,特立尼达和多巴哥,2020/04/13,0,0
148496,特立尼达和多巴哥,2020/04/14,0,0
148497,特立尼达和多巴哥,2020/04/15,1,0
148498,特立尼达和多巴哥,2020/04/16,0,0
148499,特立尼达和多巴哥,2020/04/17,0,0
148500,特立尼达和多巴哥,2020/04/18,0,0
148501,特立尼达和多巴哥,2020/04/19,0,0
148502,特立尼达和多巴哥,2020/04/20,0,0
148503,特立尼达和多巴哥,2020/04/21,1,0
148504,特立尼达和多巴哥,2020/04/22,0,0
148505,特立尼达和多巴哥,2020/04/23,0,0
148506,特立尼达和多巴哥,2020/04/24,0,0
148507,特立尼达和多巴哥,2020/04/25,0,0
148508,特立尼达和多巴哥,2020/04/26,0,0
148509,特立尼达和多巴哥,2020/04/27,1,0
148510,特立尼达和多巴哥,2020/04/28,0,0
148511,特立尼达和多巴哥,2020/04/29,0,0
148512,特立尼达和多巴哥,2020/04/30,0,0
148513,特立尼达和多巴哥,2020/05/01,0,0
148514,特立尼达和多巴哥,2020/05/02,0,0
148515,特立尼达和多巴哥,2020/05/03,0,0
148516,特立尼达和多巴哥,2020/05/04,0,0
148517,特立尼达和多巴哥,2020/05/05,0,0
148518,特立尼达和多巴哥,2020/05/06,0,0
148519,特立尼达和多巴哥,2020/05/07,0,0
148520,特立尼达和多巴哥,2020/05/08,0,0
148521,特立尼达和多巴哥,2020/05/09,0,0
148522,特立尼达和多巴哥,2020/05/10,0,0
148523,特立尼达和多巴哥,2020/05/11,0,0
148524,特立尼达和多巴哥,2020/05/12,0,0
148525,特立尼达和多巴哥,2020/05/13,0,0
148526,特立尼达和多巴哥,2020/05/14,0,0
148527,特立尼达和多巴哥,2020/05/15,0,0
148528,特立尼达和多巴哥,2020/05/16,0,0
148529,特立尼达和多巴哥,2020/05/17,0,0
148530,特立尼达和多巴哥,2020/05/18,0,0
148531,特立尼达和多巴哥,2020/05/19,0,0
148532,特立尼达和多巴哥,2020/05/20,0,0
148533,特立尼达和多巴哥,2020/05/21,0,0
148534,特立尼达和多巴哥,2020/05/22,0,0
148535,特立尼达和多巴哥,2020/05/23,0,0
148536,特立尼达和多巴哥,2020/05/24,0,0
148537,特立尼达和多巴哥,2020/05/25,0,0
148538,特立尼达和多巴哥,2020/05/26,0,0
148539,特立尼达和多巴哥,2020/05/27,0,0
148540,特立尼达和多巴哥,2020/05/28,0,0
148541,特立尼达和多巴哥,2020/05/29,0,0
148542,特立尼达和多巴哥,2020/05/30,1,0
148543,特立尼达和多巴哥,2020/05/31,0,0
148544,特立尼达和多巴哥,2020/06/01,0,0
148545,特立尼达和多巴哥,2020/06/02,0,0
148546,特立尼达和多巴哥,2020/06/03,0,0
148547,特立尼达和多巴哥,2020/06/04,0,0
148548,特立尼达和多巴哥,2020/06/05,0,0
148549,特立尼达和多巴哥,2020/06/06,0,0
148550,特立尼达和多巴哥,2020/06/07,0,0
148551,特立尼达和多巴哥,2020/06/08,0,0
148552,特立尼达和多巴哥,2020/06/09,0,0
148553,特立尼达和多巴哥,2020/06/10,0,0
148554,特立尼达和多巴哥,2020/06/11,0,0
148555,特立尼达和多巴哥,2020/06/12,0,0
148556,特立尼达和多巴哥,2020/06/13,0,0
148557,特立尼达和多巴哥,2020/06/14,6,0
148558,特立尼达和多巴哥,2020/06/15,0,0
148559,特立尼达和多巴哥,2020/06/16,0,0
148560,特立尼达和多巴哥,2020/06/17,0,0
148561,特立尼达和多巴哥,2020/06/18,0,0
148562,特立尼达和多巴哥,2020/06/19,0,0
148563,特立尼达和多巴哥,2020/06/20,0,0
148564,特立尼达和多巴哥,2020/06/21,0,0
148565,特立尼达和多巴哥,2020/06/22,0,0
148566,特立尼达和多巴哥,2020/06/23,0,0
148567,特立尼达和多巴哥,2020/06/24,0,0
148568,特立尼达和多巴哥,2020/06/25,0,0
148569,特立尼达和多巴哥,2020/06/26,1,0
148570,特立尼达和多巴哥,2020/06/27,2,0
148571,特立尼达和多巴哥,2020/06/28,0,0
148572,特立尼达和多巴哥,2020/06/29,0,0
148573,特立尼达和多巴哥,2020/06/30,4,0
148574,特立尼达和多巴哥,2020/07/01,0,0
148575,特立尼达和多巴哥,2020/07/02,0,0
148576,特立尼达和多巴哥,2020/07/03,0,0
148577,特立尼达和多巴哥,2020/07/04,0,0
148578,特立尼达和多巴哥,2020/07/05,3,0
148579,特立尼达和多巴哥,2020/07/06,0,0
148580,特立尼达和多巴哥,2020/07/07,0,0
148581,特立尼达和多巴哥,2020/07/08,0,0
148582,特立尼达和多巴哥,2020/07/09,0,0
148583,特立尼达和多巴哥,2020/07/10,0,0
148584,特立尼达和多巴哥,2020/07/11,0,0
148585,特立尼达和多巴哥,2020/07/12,0,0
148586,特立尼达和多巴哥,2020/07/13,0,0
148587,特立尼达和多巴哥,2020/07/14,0,0
148588,特立尼达和多巴哥,2020/07/15,0,0
148589,特立尼达和多巴哥,2020/07/16,0,0
148590,特立尼达和多巴哥,2020/07/17,3,0
148591,特立尼达和多巴哥,2020/07/18,1,0
148592,特立尼达和多巴哥,2020/07/19,0,0
148593,特立尼达和多巴哥,2020/07/20,0,0
148594,特立尼达和多巴哥,2020/07/21,2,0
148595,特立尼达和多巴哥,2020/07/22,2,0
148596,特立尼达和多巴哥,2020/07/23,0,0
148597,特立尼达和多巴哥,2020/07/24,1,0
148598,特立尼达和多巴哥,2020/07/25,5,0
148599,特立尼达和多巴哥,2020/07/26,0,0
148600,特立尼达和多巴哥,2020/07/27,1,0
